location,date,vaccine
Argentina,2021-07-13,Sputnik V
Argentina,2021-07-14,Oxford/AstraZeneca
Argentina,2021-07-14,Pfizer/BioNTech
Argentina,2021-07-14,Sinopharm/Beijing
Argentina,2021-07-14,Sputnik V
Argentina,2021-07-15,Oxford/AstraZeneca
Argentina,2021-07-15,Pfizer/BioNTech
Argentina,2021-07-15,Sinopharm/Beijing
Argentina,2021-07-15,Sputnik V
Argentina,2021-07-16,Oxford/AstraZeneca
Argentina,2021-07-16,Sinopharm/Beijing
Argentina,2021-07-16,Sputnik V
Argentina,2021-07-17,Oxford/AstraZeneca
Argentina,2021-07-17,Sinopharm/Beijing
Argentina,2021-07-17,Sputnik V
Argentina,2021-07-18,Oxford/AstraZeneca
Argentina,2021-07-18,Sinopharm/Beijing
Argentina,2021-07-18,Sputnik V
Argentina,2021-07-19,Moderna
Argentina,2021-07-19,Oxford/AstraZeneca
Argentina,2021-07-19,Pfizer/BioNTech
Argentina,2021-07-19,Sinopharm/Beijing
Argentina,2021-07-19,Sputnik V
Argentina,2021-07-20,CanSino
Argentina,2021-07-20,Moderna
Argentina,2021-07-20,Oxford/AstraZeneca
Argentina,2021-07-20,Sinopharm/Beijing
Argentina,2021-07-20,Sputnik V
Argentina,2021-07-21,Moderna
Argentina,2021-07-21,Oxford/AstraZeneca
Argentina,2021-07-21,Sinopharm/Beijing
Argentina,2021-07-21,Sputnik V
Argentina,2021-07-22,Moderna
Argentina,2021-07-22,Oxford/AstraZeneca
Argentina,2021-07-22,Sinopharm/Beijing
Argentina,2021-07-22,Sputnik V
Argentina,2021-07-23,Moderna
Argentina,2021-07-23,Oxford/AstraZeneca
Argentina,2021-07-23,Sinopharm/Beijing
Argentina,2021-07-23,Sputnik V
Argentina,2021-07-24,Moderna
Argentina,2021-07-24,Oxford/AstraZeneca
Argentina,2021-07-24,Sinopharm/Beijing
Argentina,2021-07-24,Sputnik V
Argentina,2021-07-25,Moderna
Argentina,2021-07-25,Oxford/AstraZeneca
Argentina,2021-07-25,Sinopharm/Beijing
Argentina,2021-07-25,Sputnik V
Argentina,2021-07-26,Moderna
Argentina,2021-07-26,Oxford/AstraZeneca
Argentina,2021-07-26,Sinopharm/Beijing
Argentina,2021-07-26,Sputnik V
Argentina,2021-07-27,Moderna
Argentina,2021-07-27,Oxford/AstraZeneca
Argentina,2021-07-27,Sinopharm/Beijing
Argentina,2021-07-27,Sputnik V
Argentina,2021-07-28,Moderna
Argentina,2021-07-28,Oxford/AstraZeneca
Argentina,2021-07-28,Sinopharm/Beijing
Argentina,2021-07-28,Sputnik V
Argentina,2021-07-29,Moderna
Argentina,2021-07-29,Oxford/AstraZeneca
Argentina,2021-07-29,Sinopharm/Beijing
Argentina,2021-07-29,Sputnik V
Argentina,2021-07-30,Moderna
Argentina,2021-07-30,Oxford/AstraZeneca
Argentina,2021-07-30,Sinopharm/Beijing
Argentina,2021-07-30,Sputnik V
Argentina,2021-07-31,Moderna
Argentina,2021-07-31,Oxford/AstraZeneca
Argentina,2021-07-31,Sinopharm/Beijing
Argentina,2021-07-31,Sputnik V
Argentina,2021-08-01,Moderna
Argentina,2021-08-01,Oxford/AstraZeneca
Argentina,2021-08-01,Pfizer/BioNTech
Argentina,2021-08-01,Sinopharm/Beijing
Argentina,2021-08-01,Sputnik V
Argentina,2021-08-02,Moderna
Argentina,2021-08-02,Oxford/AstraZeneca
Argentina,2021-08-02,Pfizer/BioNTech
Argentina,2021-08-02,Sinopharm/Beijing
Argentina,2021-08-02,Sputnik V
Argentina,2021-08-03,Moderna
Argentina,2021-08-03,Oxford/AstraZeneca
Argentina,2021-08-03,Sinopharm/Beijing
Argentina,2021-08-03,Sputnik V
Argentina,2021-08-04,CanSino
Argentina,2021-08-04,Moderna
Argentina,2021-08-04,Oxford/AstraZeneca
Argentina,2021-08-04,Sinopharm/Beijing
Argentina,2021-08-04,Sputnik V
Argentina,2021-08-05,Moderna
Argentina,2021-08-05,Oxford/AstraZeneca
Argentina,2021-08-05,Sinopharm/Beijing
Argentina,2021-08-05,Sputnik V
Argentina,2021-08-06,CanSino
Argentina,2021-08-06,Moderna
Argentina,2021-08-06,Oxford/AstraZeneca
Argentina,2021-08-06,Pfizer/BioNTech
Argentina,2021-08-06,Sinopharm/Beijing
Argentina,2021-08-06,Sputnik V
Argentina,2021-08-07,Moderna
Argentina,2021-08-07,Oxford/AstraZeneca
Argentina,2021-08-07,Pfizer/BioNTech
Argentina,2021-08-07,Sinopharm/Beijing
Argentina,2021-08-07,Sputnik V
Argentina,2021-08-08,Moderna
Argentina,2021-08-08,Oxford/AstraZeneca
Argentina,2021-08-08,Pfizer/BioNTech
Argentina,2021-08-08,Sinopharm/Beijing
Argentina,2021-08-08,Sputnik V
Argentina,2021-08-09,Moderna
Argentina,2021-08-09,Oxford/AstraZeneca
Argentina,2021-08-09,Pfizer/BioNTech
Argentina,2021-08-09,Sinopharm/Beijing
Argentina,2021-08-09,Sputnik V
Argentina,2021-08-10,Moderna
Argentina,2021-08-10,Oxford/AstraZeneca
Argentina,2021-08-10,Sinopharm/Beijing
Argentina,2021-08-10,Sputnik V
Argentina,2021-08-11,Moderna
Argentina,2021-08-11,Oxford/AstraZeneca
Argentina,2021-08-11,Pfizer/BioNTech
Argentina,2021-08-11,Sinopharm/Beijing
Argentina,2021-08-11,Sputnik V
Argentina,2021-08-12,CanSino
Argentina,2021-08-12,Moderna
Argentina,2021-08-12,Oxford/AstraZeneca
Argentina,2021-08-12,Pfizer/BioNTech
Argentina,2021-08-12,Sinopharm/Beijing
Argentina,2021-08-12,Sputnik V
Argentina,2021-08-13,Moderna
Argentina,2021-08-13,Oxford/AstraZeneca
Argentina,2021-08-13,Sinopharm/Beijing
Argentina,2021-08-13,Sputnik V
Argentina,2021-08-14,Moderna
Argentina,2021-08-14,Oxford/AstraZeneca
Argentina,2021-08-14,Sinopharm/Beijing
Argentina,2021-08-14,Sputnik V
Argentina,2021-08-15,Moderna
Argentina,2021-08-15,Oxford/AstraZeneca
Argentina,2021-08-15,Sinopharm/Beijing
Argentina,2021-08-15,Sputnik V
Argentina,2021-08-16,Moderna
Argentina,2021-08-16,Oxford/AstraZeneca
Argentina,2021-08-16,Sinopharm/Beijing
Argentina,2021-08-16,Sputnik V
Argentina,2021-08-17,Moderna
Argentina,2021-08-17,Oxford/AstraZeneca
Argentina,2021-08-17,Pfizer/BioNTech
Argentina,2021-08-17,Sinopharm/Beijing
Argentina,2021-08-17,Sputnik V
Argentina,2021-08-18,Moderna
Argentina,2021-08-18,Oxford/AstraZeneca
Argentina,2021-08-18,Sinopharm/Beijing
Argentina,2021-08-18,Sputnik V
Argentina,2021-08-19,Moderna
Argentina,2021-08-19,Oxford/AstraZeneca
Argentina,2021-08-19,Sinopharm/Beijing
Argentina,2021-08-19,Sputnik V
Argentina,2021-08-20,Moderna
Argentina,2021-08-20,Oxford/AstraZeneca
Argentina,2021-08-20,Pfizer/BioNTech
Argentina,2021-08-20,Sinopharm/Beijing
Argentina,2021-08-20,Sputnik V
Argentina,2021-08-21,Moderna
Argentina,2021-08-21,Oxford/AstraZeneca
Argentina,2021-08-21,Sinopharm/Beijing
Argentina,2021-08-21,Sputnik V
Argentina,2021-08-22,Moderna
Argentina,2021-08-22,Oxford/AstraZeneca
Argentina,2021-08-22,Pfizer/BioNTech
Argentina,2021-08-22,Sinopharm/Beijing
Argentina,2021-08-22,Sputnik V
Argentina,2021-08-23,Moderna
Argentina,2021-08-23,Oxford/AstraZeneca
Argentina,2021-08-23,Sinopharm/Beijing
Argentina,2021-08-23,Sputnik V
Argentina,2021-08-24,Moderna
Argentina,2021-08-24,Oxford/AstraZeneca
Argentina,2021-08-24,Sinopharm/Beijing
Argentina,2021-08-24,Sputnik V
Argentina,2021-08-25,Moderna
Argentina,2021-08-25,Oxford/AstraZeneca
Argentina,2021-08-25,Pfizer/BioNTech
Argentina,2021-08-25,Sinopharm/Beijing
Argentina,2021-08-25,Sputnik V
Argentina,2021-08-26,Moderna
Argentina,2021-08-26,Oxford/AstraZeneca
Argentina,2021-08-26,Pfizer/BioNTech
Argentina,2021-08-26,Sinopharm/Beijing
Argentina,2021-08-26,Sputnik V
Argentina,2021-08-27,Moderna
Argentina,2021-08-27,Oxford/AstraZeneca
Argentina,2021-08-27,Sinopharm/Beijing
Argentina,2021-08-27,Sputnik V
Argentina,2021-08-28,Moderna
Argentina,2021-08-28,Oxford/AstraZeneca
Argentina,2021-08-28,Sinopharm/Beijing
Argentina,2021-08-28,Sputnik V
Argentina,2021-08-29,Moderna
Argentina,2021-08-29,Oxford/AstraZeneca
Argentina,2021-08-29,Sinopharm/Beijing
Argentina,2021-08-29,Sputnik V
Argentina,2021-08-30,Moderna
Argentina,2021-08-30,Oxford/AstraZeneca
Argentina,2021-08-30,Pfizer/BioNTech
Argentina,2021-08-30,Sinopharm/Beijing
Argentina,2021-08-30,Sputnik V
Argentina,2021-08-31,Moderna
Argentina,2021-08-31,Oxford/AstraZeneca
Argentina,2021-08-31,Sinopharm/Beijing
Argentina,2021-08-31,Sputnik V
Argentina,2021-09-01,Moderna
Argentina,2021-09-01,Oxford/AstraZeneca
Argentina,2021-09-01,Sinopharm/Beijing
Argentina,2021-09-01,Sputnik V
Argentina,2021-09-02,Moderna
Argentina,2021-09-02,Oxford/AstraZeneca
Argentina,2021-09-02,Sinopharm/Beijing
Argentina,2021-09-02,Sputnik V
Argentina,2021-09-03,Moderna
Argentina,2021-09-03,Oxford/AstraZeneca
Argentina,2021-09-03,Sinopharm/Beijing
Argentina,2021-09-03,Sputnik V
Argentina,2021-09-04,Moderna
Argentina,2021-09-04,Oxford/AstraZeneca
Argentina,2021-09-04,Sinopharm/Beijing
Argentina,2021-09-04,Sputnik V
Argentina,2021-09-05,Moderna
Argentina,2021-09-05,Oxford/AstraZeneca
Argentina,2021-09-05,Sinopharm/Beijing
Argentina,2021-09-05,Sputnik V
Argentina,2021-09-06,Moderna
Argentina,2021-09-06,Oxford/AstraZeneca
Argentina,2021-09-06,Sinopharm/Beijing
Argentina,2021-09-06,Sputnik V
Argentina,2021-09-07,CanSino
Argentina,2021-09-07,Moderna
Argentina,2021-09-07,Oxford/AstraZeneca
Argentina,2021-09-07,Sinopharm/Beijing
Argentina,2021-09-07,Sputnik V
Argentina,2021-09-08,CanSino
Argentina,2021-09-08,Moderna
Argentina,2021-09-08,Oxford/AstraZeneca
Argentina,2021-09-08,Pfizer/BioNTech
Argentina,2021-09-08,Sinopharm/Beijing
Argentina,2021-09-08,Sputnik V
Argentina,2021-09-09,CanSino
Argentina,2021-09-09,Moderna
Argentina,2021-09-09,Oxford/AstraZeneca
Argentina,2021-09-09,Pfizer/BioNTech
Argentina,2021-09-09,Sinopharm/Beijing
Argentina,2021-09-09,Sputnik V
Argentina,2021-09-10,CanSino
Argentina,2021-09-10,Moderna
Argentina,2021-09-10,Oxford/AstraZeneca
Argentina,2021-09-10,Sinopharm/Beijing
Argentina,2021-09-10,Sputnik V
Argentina,2021-09-11,CanSino
Argentina,2021-09-11,Moderna
Argentina,2021-09-11,Oxford/AstraZeneca
Argentina,2021-09-11,Pfizer/BioNTech
Argentina,2021-09-11,Sinopharm/Beijing
Argentina,2021-09-11,Sputnik V
Argentina,2021-09-12,CanSino
Argentina,2021-09-12,Moderna
Argentina,2021-09-12,Oxford/AstraZeneca
Argentina,2021-09-12,Pfizer/BioNTech
Argentina,2021-09-12,Sinopharm/Beijing
Argentina,2021-09-12,Sputnik V
Argentina,2021-09-13,CanSino
Argentina,2021-09-13,Moderna
Argentina,2021-09-13,Oxford/AstraZeneca
Argentina,2021-09-13,Pfizer/BioNTech
Argentina,2021-09-13,Sinopharm/Beijing
Argentina,2021-09-13,Sputnik V
Argentina,2021-09-14,CanSino
Argentina,2021-09-14,Moderna
Argentina,2021-09-14,Oxford/AstraZeneca
Argentina,2021-09-14,Pfizer/BioNTech
Argentina,2021-09-14,Sinopharm/Beijing
Argentina,2021-09-14,Sputnik V
Argentina,2021-09-15,CanSino
Argentina,2021-09-15,Moderna
Argentina,2021-09-15,Oxford/AstraZeneca
Argentina,2021-09-15,Pfizer/BioNTech
Argentina,2021-09-15,Sinopharm/Beijing
Argentina,2021-09-15,Sputnik V
Argentina,2021-09-16,CanSino
Argentina,2021-09-16,Moderna
Argentina,2021-09-16,Oxford/AstraZeneca
Argentina,2021-09-16,Pfizer/BioNTech
Argentina,2021-09-16,Sinopharm/Beijing
Argentina,2021-09-16,Sputnik V
Argentina,2021-09-17,CanSino
Argentina,2021-09-17,Moderna
Argentina,2021-09-17,Oxford/AstraZeneca
Argentina,2021-09-17,Pfizer/BioNTech
Argentina,2021-09-17,Sinopharm/Beijing
Argentina,2021-09-17,Sputnik V
Argentina,2021-09-18,CanSino
Argentina,2021-09-18,Moderna
Argentina,2021-09-18,Oxford/AstraZeneca
Argentina,2021-09-18,Pfizer/BioNTech
Argentina,2021-09-18,Sinopharm/Beijing
Argentina,2021-09-18,Sputnik V
Argentina,2021-09-19,CanSino
Argentina,2021-09-19,Moderna
Argentina,2021-09-19,Oxford/AstraZeneca
Argentina,2021-09-19,Pfizer/BioNTech
Argentina,2021-09-19,Sinopharm/Beijing
Argentina,2021-09-19,Sputnik V
Argentina,2021-09-20,CanSino
Argentina,2021-09-20,Moderna
Argentina,2021-09-20,Oxford/AstraZeneca
Argentina,2021-09-20,Pfizer/BioNTech
Argentina,2021-09-20,Sinopharm/Beijing
Argentina,2021-09-20,Sputnik V
Argentina,2021-09-21,CanSino
Argentina,2021-09-21,Moderna
Argentina,2021-09-21,Oxford/AstraZeneca
Argentina,2021-09-21,Pfizer/BioNTech
Argentina,2021-09-21,Sinopharm/Beijing
Argentina,2021-09-21,Sputnik V
Argentina,2021-09-22,CanSino
Argentina,2021-09-22,Moderna
Argentina,2021-09-22,Oxford/AstraZeneca
Argentina,2021-09-22,Pfizer/BioNTech
Argentina,2021-09-22,Sinopharm/Beijing
Argentina,2021-09-22,Sputnik V
Argentina,2021-09-23,CanSino
Argentina,2021-09-23,Moderna
Argentina,2021-09-23,Oxford/AstraZeneca
Argentina,2021-09-23,Pfizer/BioNTech
Argentina,2021-09-23,Sinopharm/Beijing
Argentina,2021-09-23,Sputnik V
Argentina,2021-09-24,CanSino
Argentina,2021-09-24,Moderna
Argentina,2021-09-24,Oxford/AstraZeneca
Argentina,2021-09-24,Pfizer/BioNTech
Argentina,2021-09-24,Sinopharm/Beijing
Argentina,2021-09-24,Sputnik V
Argentina,2021-09-25,CanSino
Argentina,2021-09-25,Moderna
Argentina,2021-09-25,Oxford/AstraZeneca
Argentina,2021-09-25,Pfizer/BioNTech
Argentina,2021-09-25,Sinopharm/Beijing
Argentina,2021-09-25,Sputnik V
Argentina,2021-09-26,CanSino
Argentina,2021-09-26,Moderna
Argentina,2021-09-26,Oxford/AstraZeneca
Argentina,2021-09-26,Pfizer/BioNTech
Argentina,2021-09-26,Sinopharm/Beijing
Argentina,2021-09-26,Sputnik V
Argentina,2021-09-27,CanSino
Argentina,2021-09-27,Moderna
Argentina,2021-09-27,Oxford/AstraZeneca
Argentina,2021-09-27,Pfizer/BioNTech
Argentina,2021-09-27,Sinopharm/Beijing
Argentina,2021-09-27,Sputnik V
Argentina,2021-09-28,CanSino
Argentina,2021-09-28,Moderna
Argentina,2021-09-28,Oxford/AstraZeneca
Argentina,2021-09-28,Pfizer/BioNTech
Argentina,2021-09-28,Sinopharm/Beijing
Argentina,2021-09-28,Sputnik V
Argentina,2021-09-29,CanSino
Argentina,2021-09-29,Moderna
Argentina,2021-09-29,Oxford/AstraZeneca
Argentina,2021-09-29,Pfizer/BioNTech
Argentina,2021-09-29,Sinopharm/Beijing
Argentina,2021-09-29,Sputnik V
Argentina,2021-09-30,CanSino
Argentina,2021-09-30,Moderna
Argentina,2021-09-30,Oxford/AstraZeneca
Argentina,2021-09-30,Pfizer/BioNTech
Argentina,2021-09-30,Sinopharm/Beijing
Argentina,2021-09-30,Sputnik V
Argentina,2021-10-01,CanSino
Argentina,2021-10-01,Moderna
Argentina,2021-10-01,Oxford/AstraZeneca
Argentina,2021-10-01,Pfizer/BioNTech
Argentina,2021-10-01,Sinopharm/Beijing
Argentina,2021-10-01,Sputnik V
Argentina,2021-10-02,CanSino
Argentina,2021-10-02,Moderna
Argentina,2021-10-02,Oxford/AstraZeneca
Argentina,2021-10-02,Pfizer/BioNTech
Argentina,2021-10-02,Sinopharm/Beijing
Argentina,2021-10-02,Sputnik V
Argentina,2021-10-03,CanSino
Argentina,2021-10-03,Moderna
Argentina,2021-10-03,Oxford/AstraZeneca
Argentina,2021-10-03,Pfizer/BioNTech
Argentina,2021-10-03,Sinopharm/Beijing
Argentina,2021-10-03,Sputnik V
Argentina,2021-10-04,CanSino
Argentina,2021-10-04,Moderna
Argentina,2021-10-04,Oxford/AstraZeneca
Argentina,2021-10-04,Pfizer/BioNTech
Argentina,2021-10-04,Sinopharm/Beijing
Argentina,2021-10-04,Sputnik V
Argentina,2021-10-05,CanSino
Argentina,2021-10-05,Moderna
Argentina,2021-10-05,Oxford/AstraZeneca
Argentina,2021-10-05,Pfizer/BioNTech
Argentina,2021-10-05,Sinopharm/Beijing
Argentina,2021-10-05,Sputnik V
Argentina,2021-10-06,CanSino
Argentina,2021-10-06,Moderna
Argentina,2021-10-06,Oxford/AstraZeneca
Argentina,2021-10-06,Pfizer/BioNTech
Argentina,2021-10-06,Sinopharm/Beijing
Argentina,2021-10-06,Sputnik V
Argentina,2021-10-07,CanSino
Argentina,2021-10-07,Moderna
Argentina,2021-10-07,Oxford/AstraZeneca
Argentina,2021-10-07,Pfizer/BioNTech
Argentina,2021-10-07,Sinopharm/Beijing
Argentina,2021-10-07,Sputnik V
Argentina,2021-10-08,CanSino
Argentina,2021-10-08,Moderna
Argentina,2021-10-08,Oxford/AstraZeneca
Argentina,2021-10-08,Pfizer/BioNTech
Argentina,2021-10-08,Sinopharm/Beijing
Argentina,2021-10-08,Sputnik V
Argentina,2021-10-09,CanSino
Argentina,2021-10-09,Moderna
Argentina,2021-10-09,Oxford/AstraZeneca
Argentina,2021-10-09,Pfizer/BioNTech
Argentina,2021-10-09,Sinopharm/Beijing
Argentina,2021-10-09,Sputnik V
Argentina,2021-10-10,CanSino
Argentina,2021-10-10,Moderna
Argentina,2021-10-10,Oxford/AstraZeneca
Argentina,2021-10-10,Pfizer/BioNTech
Argentina,2021-10-10,Sinopharm/Beijing
Argentina,2021-10-10,Sputnik V
Argentina,2021-10-11,CanSino
Argentina,2021-10-11,Moderna
Argentina,2021-10-11,Oxford/AstraZeneca
Argentina,2021-10-11,Pfizer/BioNTech
Argentina,2021-10-11,Sinopharm/Beijing
Argentina,2021-10-11,Sputnik V
Argentina,2021-10-12,CanSino
Argentina,2021-10-12,Moderna
Argentina,2021-10-12,Oxford/AstraZeneca
Argentina,2021-10-12,Pfizer/BioNTech
Argentina,2021-10-12,Sinopharm/Beijing
Argentina,2021-10-12,Sputnik V
Argentina,2021-10-13,CanSino
Argentina,2021-10-13,Moderna
Argentina,2021-10-13,Oxford/AstraZeneca
Argentina,2021-10-13,Pfizer/BioNTech
Argentina,2021-10-13,Sinopharm/Beijing
Argentina,2021-10-13,Sputnik V
Argentina,2021-10-14,CanSino
Argentina,2021-10-14,Moderna
Argentina,2021-10-14,Oxford/AstraZeneca
Argentina,2021-10-14,Pfizer/BioNTech
Argentina,2021-10-14,Sinopharm/Beijing
Argentina,2021-10-14,Sputnik V
Argentina,2021-10-15,CanSino
Argentina,2021-10-15,Moderna
Argentina,2021-10-15,Oxford/AstraZeneca
Argentina,2021-10-15,Pfizer/BioNTech
Argentina,2021-10-15,Sinopharm/Beijing
Argentina,2021-10-15,Sputnik V
Argentina,2021-10-16,CanSino
Argentina,2021-10-16,Moderna
Argentina,2021-10-16,Oxford/AstraZeneca
Argentina,2021-10-16,Pfizer/BioNTech
Argentina,2021-10-16,Sinopharm/Beijing
Argentina,2021-10-16,Sputnik V
Argentina,2021-10-17,CanSino
Argentina,2021-10-17,Moderna
Argentina,2021-10-17,Oxford/AstraZeneca
Argentina,2021-10-17,Pfizer/BioNTech
Argentina,2021-10-17,Sinopharm/Beijing
Argentina,2021-10-17,Sputnik V
Argentina,2021-10-18,CanSino
Argentina,2021-10-18,Moderna
Argentina,2021-10-18,Oxford/AstraZeneca
Argentina,2021-10-18,Pfizer/BioNTech
Argentina,2021-10-18,Sinopharm/Beijing
Argentina,2021-10-18,Sputnik V
Argentina,2021-10-19,CanSino
Argentina,2021-10-19,Moderna
Argentina,2021-10-19,Oxford/AstraZeneca
Argentina,2021-10-19,Pfizer/BioNTech
Argentina,2021-10-19,Sinopharm/Beijing
Argentina,2021-10-19,Sputnik V
Argentina,2021-10-20,CanSino
Argentina,2021-10-20,Moderna
Argentina,2021-10-20,Oxford/AstraZeneca
Argentina,2021-10-20,Pfizer/BioNTech
Argentina,2021-10-20,Sinopharm/Beijing
Argentina,2021-10-20,Sputnik V
Argentina,2021-10-21,CanSino
Argentina,2021-10-21,Moderna
Argentina,2021-10-21,Oxford/AstraZeneca
Argentina,2021-10-21,Pfizer/BioNTech
Argentina,2021-10-21,Sinopharm/Beijing
Argentina,2021-10-21,Sputnik V
Argentina,2021-10-22,CanSino
Argentina,2021-10-22,Moderna
Argentina,2021-10-22,Oxford/AstraZeneca
Argentina,2021-10-22,Pfizer/BioNTech
Argentina,2021-10-22,Sinopharm/Beijing
Argentina,2021-10-22,Sputnik V
Argentina,2021-10-23,CanSino
Argentina,2021-10-23,Moderna
Argentina,2021-10-23,Oxford/AstraZeneca
Argentina,2021-10-23,Pfizer/BioNTech
Argentina,2021-10-23,Sinopharm/Beijing
Argentina,2021-10-23,Sputnik V
Argentina,2021-10-24,CanSino
Argentina,2021-10-24,Moderna
Argentina,2021-10-24,Oxford/AstraZeneca
Argentina,2021-10-24,Pfizer/BioNTech
Argentina,2021-10-24,Sinopharm/Beijing
Argentina,2021-10-24,Sputnik V
Argentina,2021-10-25,CanSino
Argentina,2021-10-25,Moderna
Argentina,2021-10-25,Oxford/AstraZeneca
Argentina,2021-10-25,Pfizer/BioNTech
Argentina,2021-10-25,Sinopharm/Beijing
Argentina,2021-10-25,Sputnik V
Argentina,2021-10-26,CanSino
Argentina,2021-10-26,Moderna
Argentina,2021-10-26,Oxford/AstraZeneca
Argentina,2021-10-26,Pfizer/BioNTech
Argentina,2021-10-26,Sinopharm/Beijing
Argentina,2021-10-26,Sputnik V
Argentina,2021-10-27,CanSino
Argentina,2021-10-27,Moderna
Argentina,2021-10-27,Oxford/AstraZeneca
Argentina,2021-10-27,Pfizer/BioNTech
Argentina,2021-10-27,Sinopharm/Beijing
Argentina,2021-10-27,Sputnik V
Argentina,2021-10-28,CanSino
Argentina,2021-10-28,Moderna
Argentina,2021-10-28,Oxford/AstraZeneca
Argentina,2021-10-28,Pfizer/BioNTech
Argentina,2021-10-28,Sinopharm/Beijing
Argentina,2021-10-28,Sputnik V
Argentina,2021-10-29,CanSino
Argentina,2021-10-29,Moderna
Argentina,2021-10-29,Oxford/AstraZeneca
Argentina,2021-10-29,Pfizer/BioNTech
Argentina,2021-10-29,Sinopharm/Beijing
Argentina,2021-10-29,Sputnik V
Argentina,2021-10-30,CanSino
Argentina,2021-10-30,Moderna
Argentina,2021-10-30,Oxford/AstraZeneca
Argentina,2021-10-30,Pfizer/BioNTech
Argentina,2021-10-30,Sinopharm/Beijing
Argentina,2021-10-30,Sputnik V
Argentina,2021-10-31,CanSino
Argentina,2021-10-31,Moderna
Argentina,2021-10-31,Oxford/AstraZeneca
Argentina,2021-10-31,Pfizer/BioNTech
Argentina,2021-10-31,Sinopharm/Beijing
Argentina,2021-10-31,Sputnik V
Argentina,2021-11-01,CanSino
Argentina,2021-11-01,Moderna
Argentina,2021-11-01,Oxford/AstraZeneca
Argentina,2021-11-01,Pfizer/BioNTech
Argentina,2021-11-01,Sinopharm/Beijing
Argentina,2021-11-01,Sputnik V
Argentina,2021-11-02,CanSino
Argentina,2021-11-02,Moderna
Argentina,2021-11-02,Oxford/AstraZeneca
Argentina,2021-11-02,Pfizer/BioNTech
Argentina,2021-11-02,Sinopharm/Beijing
Argentina,2021-11-02,Sputnik V
Argentina,2021-11-03,CanSino
Argentina,2021-11-03,Moderna
Argentina,2021-11-03,Oxford/AstraZeneca
Argentina,2021-11-03,Pfizer/BioNTech
Argentina,2021-11-03,Sinopharm/Beijing
Argentina,2021-11-03,Sputnik V
Argentina,2021-11-04,CanSino
Argentina,2021-11-04,Moderna
Argentina,2021-11-04,Oxford/AstraZeneca
Argentina,2021-11-04,Pfizer/BioNTech
Argentina,2021-11-04,Sinopharm/Beijing
Argentina,2021-11-04,Sputnik V
Argentina,2021-11-05,CanSino
Argentina,2021-11-05,Moderna
Argentina,2021-11-05,Oxford/AstraZeneca
Argentina,2021-11-05,Pfizer/BioNTech
Argentina,2021-11-05,Sinopharm/Beijing
Argentina,2021-11-05,Sputnik V
Argentina,2021-11-06,CanSino
Argentina,2021-11-06,Moderna
Argentina,2021-11-06,Oxford/AstraZeneca
Argentina,2021-11-06,Pfizer/BioNTech
Argentina,2021-11-06,Sinopharm/Beijing
Argentina,2021-11-06,Sputnik V
Argentina,2021-11-07,CanSino
Argentina,2021-11-07,Moderna
Argentina,2021-11-07,Oxford/AstraZeneca
Argentina,2021-11-07,Pfizer/BioNTech
Argentina,2021-11-07,Sinopharm/Beijing
Argentina,2021-11-07,Sputnik V
Argentina,2021-11-08,CanSino
Argentina,2021-11-08,Moderna
Argentina,2021-11-08,Oxford/AstraZeneca
Argentina,2021-11-08,Pfizer/BioNTech
Argentina,2021-11-08,Sinopharm/Beijing
Argentina,2021-11-08,Sputnik V
Argentina,2021-11-09,CanSino
Argentina,2021-11-09,Moderna
Argentina,2021-11-09,Oxford/AstraZeneca
Argentina,2021-11-09,Pfizer/BioNTech
Argentina,2021-11-09,Sinopharm/Beijing
Argentina,2021-11-09,Sputnik V
Argentina,2021-11-10,CanSino
Argentina,2021-11-10,Moderna
Argentina,2021-11-10,Oxford/AstraZeneca
Argentina,2021-11-10,Pfizer/BioNTech
Argentina,2021-11-10,Sinopharm/Beijing
Argentina,2021-11-10,Sputnik V
Argentina,2021-11-11,CanSino
Argentina,2021-11-11,Moderna
Argentina,2021-11-11,Oxford/AstraZeneca
Argentina,2021-11-11,Pfizer/BioNTech
Argentina,2021-11-11,Sinopharm/Beijing
Argentina,2021-11-11,Sputnik V
Argentina,2021-11-12,CanSino
Argentina,2021-11-12,Moderna
Argentina,2021-11-12,Oxford/AstraZeneca
Argentina,2021-11-12,Pfizer/BioNTech
Argentina,2021-11-12,Sinopharm/Beijing
Argentina,2021-11-12,Sputnik V
Argentina,2021-11-13,CanSino
Argentina,2021-11-13,Moderna
Argentina,2021-11-13,Oxford/AstraZeneca
Argentina,2021-11-13,Pfizer/BioNTech
Argentina,2021-11-13,Sinopharm/Beijing
Argentina,2021-11-13,Sputnik V
Argentina,2021-11-14,CanSino
Argentina,2021-11-14,Moderna
Argentina,2021-11-14,Oxford/AstraZeneca
Argentina,2021-11-14,Pfizer/BioNTech
Argentina,2021-11-14,Sinopharm/Beijing
Argentina,2021-11-14,Sputnik V
Argentina,2021-11-15,CanSino
Argentina,2021-11-15,Moderna
