location,date,vaccine
Argentina,2021-09-02,Sinopharm/Beijing
Argentina,2021-09-02,Sputnik V
Argentina,2021-09-03,Moderna
Argentina,2021-09-03,Oxford/AstraZeneca
Argentina,2021-09-03,Sinopharm/Beijing
Argentina,2021-09-03,Sputnik V
Argentina,2021-09-04,Moderna
Argentina,2021-09-04,Oxford/AstraZeneca
Argentina,2021-09-04,Sinopharm/Beijing
Argentina,2021-09-04,Sputnik V
Argentina,2021-09-05,Moderna
Argentina,2021-09-05,Oxford/AstraZeneca
Argentina,2021-09-05,Sinopharm/Beijing
Argentina,2021-09-05,Sputnik V
Argentina,2021-09-06,Moderna
Argentina,2021-09-06,Oxford/AstraZeneca
Argentina,2021-09-06,Sinopharm/Beijing
Argentina,2021-09-06,Sputnik V
Argentina,2021-09-07,Moderna
Argentina,2021-09-07,Oxford/AstraZeneca
Argentina,2021-09-07,Sinopharm/Beijing
Argentina,2021-09-07,Sputnik V
Argentina,2021-09-08,Moderna
Argentina,2021-09-08,Oxford/AstraZeneca
Argentina,2021-09-08,Sinopharm/Beijing
Argentina,2021-09-08,Sputnik V
Argentina,2021-09-09,CanSino
Argentina,2021-09-09,Moderna
Argentina,2021-09-09,Oxford/AstraZeneca
Argentina,2021-09-09,Sinopharm/Beijing
Argentina,2021-09-09,Sputnik V
Argentina,2021-09-10,CanSino
Argentina,2021-09-10,Moderna
Argentina,2021-09-10,Oxford/AstraZeneca
Argentina,2021-09-10,Sinopharm/Beijing
Argentina,2021-09-10,Sputnik V
Argentina,2021-09-11,CanSino
Argentina,2021-09-11,Moderna
Argentina,2021-09-11,Oxford/AstraZeneca
Argentina,2021-09-11,Sinopharm/Beijing
Argentina,2021-09-11,Sputnik V
Argentina,2021-09-12,CanSino
Argentina,2021-09-12,Moderna
Argentina,2021-09-12,Oxford/AstraZeneca
Argentina,2021-09-12,Sinopharm/Beijing
Argentina,2021-09-12,Sputnik V
Argentina,2021-09-13,CanSino
Argentina,2021-09-13,Moderna
Argentina,2021-09-13,Oxford/AstraZeneca
Argentina,2021-09-13,Sinopharm/Beijing
Argentina,2021-09-13,Sputnik V
Argentina,2021-09-14,CanSino
Argentina,2021-09-14,Moderna
Argentina,2021-09-14,Oxford/AstraZeneca
Argentina,2021-09-14,Sinopharm/Beijing
Argentina,2021-09-14,Sputnik V
Argentina,2021-09-15,CanSino
Argentina,2021-09-15,Moderna
Argentina,2021-09-15,Oxford/AstraZeneca
Argentina,2021-09-15,Sinopharm/Beijing
Argentina,2021-09-15,Sputnik V
Argentina,2021-09-16,CanSino
Argentina,2021-09-16,Moderna
Argentina,2021-09-16,Oxford/AstraZeneca
Argentina,2021-09-16,Sinopharm/Beijing
Argentina,2021-09-16,Sputnik V
Argentina,2021-09-17,CanSino
Argentina,2021-09-17,Moderna
Argentina,2021-09-17,Oxford/AstraZeneca
Argentina,2021-09-17,Pfizer/BioNTech
Argentina,2021-09-17,Sinopharm/Beijing
Argentina,2021-09-17,Sputnik V
Argentina,2021-09-18,CanSino
Argentina,2021-09-18,Moderna
Argentina,2021-09-18,Oxford/AstraZeneca
Argentina,2021-09-18,Pfizer/BioNTech
Argentina,2021-09-18,Sinopharm/Beijing
Argentina,2021-09-18,Sputnik V
Argentina,2021-09-19,CanSino
Argentina,2021-09-19,Moderna
Argentina,2021-09-19,Oxford/AstraZeneca
Argentina,2021-09-19,Pfizer/BioNTech
Argentina,2021-09-19,Sinopharm/Beijing
Argentina,2021-09-19,Sputnik V
Argentina,2021-09-20,CanSino
Argentina,2021-09-20,Moderna
Argentina,2021-09-20,Oxford/AstraZeneca
Argentina,2021-09-20,Pfizer/BioNTech
Argentina,2021-09-20,Sinopharm/Beijing
Argentina,2021-09-20,Sputnik V
Argentina,2021-09-21,CanSino
Argentina,2021-09-21,Moderna
Argentina,2021-09-21,Oxford/AstraZeneca
Argentina,2021-09-21,Pfizer/BioNTech
Argentina,2021-09-21,Sinopharm/Beijing
Argentina,2021-09-21,Sputnik V
Argentina,2021-09-22,CanSino
Argentina,2021-09-22,Moderna
Argentina,2021-09-22,Oxford/AstraZeneca
Argentina,2021-09-22,Pfizer/BioNTech
Argentina,2021-09-22,Sinopharm/Beijing
Argentina,2021-09-22,Sputnik V
Argentina,2021-09-23,CanSino
Argentina,2021-09-23,Moderna
Argentina,2021-09-23,Oxford/AstraZeneca
Argentina,2021-09-23,Pfizer/BioNTech
Argentina,2021-09-23,Sinopharm/Beijing
Argentina,2021-09-23,Sputnik V
Argentina,2021-09-24,CanSino
Argentina,2021-09-24,Moderna
Argentina,2021-09-24,Oxford/AstraZeneca
Argentina,2021-09-24,Pfizer/BioNTech
Argentina,2021-09-24,Sinopharm/Beijing
Argentina,2021-09-24,Sputnik V
Argentina,2021-09-25,CanSino
Argentina,2021-09-25,Moderna
Argentina,2021-09-25,Oxford/AstraZeneca
Argentina,2021-09-25,Pfizer/BioNTech
Argentina,2021-09-25,Sinopharm/Beijing
Argentina,2021-09-25,Sputnik V
Argentina,2021-09-26,CanSino
Argentina,2021-09-26,Moderna
Argentina,2021-09-26,Oxford/AstraZeneca
Argentina,2021-09-26,Pfizer/BioNTech
Argentina,2021-09-26,Sinopharm/Beijing
Argentina,2021-09-26,Sputnik V
Argentina,2021-09-27,CanSino
Argentina,2021-09-27,Moderna
Argentina,2021-09-27,Oxford/AstraZeneca
Argentina,2021-09-27,Pfizer/BioNTech
Argentina,2021-09-27,Sinopharm/Beijing
Argentina,2021-09-27,Sputnik V
Argentina,2021-09-28,CanSino
Argentina,2021-09-28,Moderna
Argentina,2021-09-28,Oxford/AstraZeneca
Argentina,2021-09-28,Pfizer/BioNTech
Argentina,2021-09-28,Sinopharm/Beijing
Argentina,2021-09-28,Sputnik V
Argentina,2021-09-29,CanSino
Argentina,2021-09-29,Moderna
Argentina,2021-09-29,Oxford/AstraZeneca
Argentina,2021-09-29,Pfizer/BioNTech
Argentina,2021-09-29,Sinopharm/Beijing
Argentina,2021-09-29,Sputnik V
Argentina,2021-09-30,CanSino
Argentina,2021-09-30,Moderna
Argentina,2021-09-30,Oxford/AstraZeneca
Argentina,2021-09-30,Pfizer/BioNTech
Argentina,2021-09-30,Sinopharm/Beijing
Argentina,2021-09-30,Sputnik V
Argentina,2021-10-01,CanSino
Argentina,2021-10-01,Moderna
Argentina,2021-10-01,Oxford/AstraZeneca
Argentina,2021-10-01,Pfizer/BioNTech
Argentina,2021-10-01,Sinopharm/Beijing
Argentina,2021-10-01,Sputnik V
Argentina,2021-10-02,CanSino
Argentina,2021-10-02,Moderna
Argentina,2021-10-02,Oxford/AstraZeneca
Argentina,2021-10-02,Pfizer/BioNTech
Argentina,2021-10-02,Sinopharm/Beijing
Argentina,2021-10-02,Sputnik V
Argentina,2021-10-03,CanSino
Argentina,2021-10-03,Moderna
Argentina,2021-10-03,Oxford/AstraZeneca
Argentina,2021-10-03,Pfizer/BioNTech
Argentina,2021-10-03,Sinopharm/Beijing
Argentina,2021-10-03,Sputnik V
Argentina,2021-10-04,CanSino
Argentina,2021-10-04,Moderna
Argentina,2021-10-04,Oxford/AstraZeneca
Argentina,2021-10-04,Pfizer/BioNTech
Argentina,2021-10-04,Sinopharm/Beijing
Argentina,2021-10-04,Sputnik V
Argentina,2021-10-05,CanSino
Argentina,2021-10-05,Moderna
Argentina,2021-10-05,Oxford/AstraZeneca
Argentina,2021-10-05,Pfizer/BioNTech
Argentina,2021-10-05,Sinopharm/Beijing
Argentina,2021-10-05,Sputnik V
Argentina,2021-10-06,CanSino
Argentina,2021-10-06,Moderna
Argentina,2021-10-06,Oxford/AstraZeneca
Argentina,2021-10-06,Pfizer/BioNTech
Argentina,2021-10-06,Sinopharm/Beijing
Argentina,2021-10-06,Sputnik V
Argentina,2021-10-07,CanSino
Argentina,2021-10-07,Moderna
Argentina,2021-10-07,Oxford/AstraZeneca
Argentina,2021-10-07,Pfizer/BioNTech
Argentina,2021-10-07,Sinopharm/Beijing
Argentina,2021-10-07,Sputnik V
Argentina,2021-10-08,CanSino
Argentina,2021-10-08,Moderna
Argentina,2021-10-08,Oxford/AstraZeneca
Argentina,2021-10-08,Pfizer/BioNTech
Argentina,2021-10-08,Sinopharm/Beijing
Argentina,2021-10-08,Sputnik V
Argentina,2021-10-09,CanSino
Argentina,2021-10-09,Moderna
Argentina,2021-10-09,Oxford/AstraZeneca
Argentina,2021-10-09,Pfizer/BioNTech
Argentina,2021-10-09,Sinopharm/Beijing
Argentina,2021-10-09,Sputnik V
Argentina,2021-10-10,CanSino
Argentina,2021-10-10,Moderna
Argentina,2021-10-10,Oxford/AstraZeneca
Argentina,2021-10-10,Pfizer/BioNTech
Argentina,2021-10-10,Sinopharm/Beijing
Argentina,2021-10-10,Sputnik V
Argentina,2021-10-11,CanSino
Argentina,2021-10-11,Moderna
Argentina,2021-10-11,Oxford/AstraZeneca
Argentina,2021-10-11,Pfizer/BioNTech
Argentina,2021-10-11,Sinopharm/Beijing
Argentina,2021-10-11,Sputnik V
Argentina,2021-10-12,CanSino
Argentina,2021-10-12,Moderna
Argentina,2021-10-12,Oxford/AstraZeneca
Argentina,2021-10-12,Pfizer/BioNTech
Argentina,2021-10-12,Sinopharm/Beijing
Argentina,2021-10-12,Sputnik V
Argentina,2021-10-13,CanSino
Argentina,2021-10-13,Moderna
Argentina,2021-10-13,Oxford/AstraZeneca
Argentina,2021-10-13,Pfizer/BioNTech
Argentina,2021-10-13,Sinopharm/Beijing
Argentina,2021-10-13,Sputnik V
Argentina,2021-10-14,CanSino
Argentina,2021-10-14,Moderna
Argentina,2021-10-14,Oxford/AstraZeneca
Argentina,2021-10-14,Pfizer/BioNTech
Argentina,2021-10-14,Sinopharm/Beijing
Argentina,2021-10-14,Sputnik V
Argentina,2021-10-15,CanSino
Argentina,2021-10-15,Moderna
Argentina,2021-10-15,Oxford/AstraZeneca
Argentina,2021-10-15,Pfizer/BioNTech
Argentina,2021-10-15,Sinopharm/Beijing
Argentina,2021-10-15,Sputnik V
Argentina,2021-10-16,CanSino
Argentina,2021-10-16,Moderna
Argentina,2021-10-16,Oxford/AstraZeneca
Argentina,2021-10-16,Pfizer/BioNTech
Argentina,2021-10-16,Sinopharm/Beijing
Argentina,2021-10-16,Sputnik V
Argentina,2021-10-17,CanSino
Argentina,2021-10-17,Moderna
Argentina,2021-10-17,Oxford/AstraZeneca
Argentina,2021-10-17,Pfizer/BioNTech
Argentina,2021-10-17,Sinopharm/Beijing
Argentina,2021-10-17,Sputnik V
Argentina,2021-10-18,CanSino
Argentina,2021-10-18,Moderna
Argentina,2021-10-18,Oxford/AstraZeneca
Argentina,2021-10-18,Pfizer/BioNTech
Argentina,2021-10-18,Sinopharm/Beijing
Argentina,2021-10-18,Sputnik V
Argentina,2021-10-19,CanSino
Argentina,2021-10-19,Moderna
Argentina,2021-10-19,Oxford/AstraZeneca
Argentina,2021-10-19,Pfizer/BioNTech
Argentina,2021-10-19,Sinopharm/Beijing
Argentina,2021-10-19,Sputnik V
Argentina,2021-10-20,CanSino
Argentina,2021-10-20,Moderna
Argentina,2021-10-20,Oxford/AstraZeneca
Argentina,2021-10-20,Pfizer/BioNTech
Argentina,2021-10-20,Sinopharm/Beijing
Argentina,2021-10-20,Sputnik V
Argentina,2021-10-21,CanSino
Argentina,2021-10-21,Moderna
Argentina,2021-10-21,Oxford/AstraZeneca
Argentina,2021-10-21,Pfizer/BioNTech
Argentina,2021-10-21,Sinopharm/Beijing
Argentina,2021-10-21,Sputnik V
Argentina,2021-10-22,CanSino
Argentina,2021-10-22,Moderna
Argentina,2021-10-22,Oxford/AstraZeneca
Argentina,2021-10-22,Pfizer/BioNTech
Argentina,2021-10-22,Sinopharm/Beijing
Argentina,2021-10-22,Sputnik V
Argentina,2021-10-23,CanSino
Argentina,2021-10-23,Moderna
Argentina,2021-10-23,Oxford/AstraZeneca
Argentina,2021-10-23,Pfizer/BioNTech
Argentina,2021-10-23,Sinopharm/Beijing
Argentina,2021-10-23,Sputnik V
Argentina,2021-10-24,CanSino
Argentina,2021-10-24,Moderna
Argentina,2021-10-24,Oxford/AstraZeneca
Argentina,2021-10-24,Pfizer/BioNTech
Argentina,2021-10-24,Sinopharm/Beijing
Argentina,2021-10-24,Sputnik V
Argentina,2021-10-25,CanSino
Argentina,2021-10-25,Moderna
Argentina,2021-10-25,Oxford/AstraZeneca
Argentina,2021-10-25,Pfizer/BioNTech
Argentina,2021-10-25,Sinopharm/Beijing
Argentina,2021-10-25,Sputnik V
Argentina,2021-10-26,CanSino
Argentina,2021-10-26,Moderna
Argentina,2021-10-26,Oxford/AstraZeneca
Argentina,2021-10-26,Pfizer/BioNTech
Argentina,2021-10-26,Sinopharm/Beijing
Argentina,2021-10-26,Sputnik V
Argentina,2021-10-27,CanSino
Argentina,2021-10-27,Moderna
Argentina,2021-10-27,Oxford/AstraZeneca
Argentina,2021-10-27,Pfizer/BioNTech
Argentina,2021-10-27,Sinopharm/Beijing
Argentina,2021-10-27,Sputnik V
Argentina,2021-10-28,CanSino
Argentina,2021-10-28,Moderna
Argentina,2021-10-28,Oxford/AstraZeneca
Argentina,2021-10-28,Pfizer/BioNTech
Argentina,2021-10-28,Sinopharm/Beijing
Argentina,2021-10-28,Sputnik V
Argentina,2021-10-29,CanSino
Argentina,2021-10-29,Moderna
Argentina,2021-10-29,Oxford/AstraZeneca
Argentina,2021-10-29,Pfizer/BioNTech
Argentina,2021-10-29,Sinopharm/Beijing
Argentina,2021-10-29,Sputnik V
Argentina,2021-10-30,CanSino
Argentina,2021-10-30,Moderna
Argentina,2021-10-30,Oxford/AstraZeneca
Argentina,2021-10-30,Pfizer/BioNTech
Argentina,2021-10-30,Sinopharm/Beijing
Argentina,2021-10-30,Sputnik V
Argentina,2021-10-31,CanSino
Argentina,2021-10-31,Moderna
Argentina,2021-10-31,Oxford/AstraZeneca
Argentina,2021-10-31,Pfizer/BioNTech
Argentina,2021-10-31,Sinopharm/Beijing
Argentina,2021-10-31,Sputnik V
Argentina,2021-11-01,CanSino
Argentina,2021-11-01,Moderna
Argentina,2021-11-01,Oxford/AstraZeneca
Argentina,2021-11-01,Pfizer/BioNTech
Argentina,2021-11-01,Sinopharm/Beijing
Argentina,2021-11-01,Sputnik V
Argentina,2021-11-02,CanSino
Argentina,2021-11-02,Moderna
Argentina,2021-11-02,Oxford/AstraZeneca
Argentina,2021-11-02,Pfizer/BioNTech
Argentina,2021-11-02,Sinopharm/Beijing
Argentina,2021-11-02,Sputnik V
Argentina,2021-11-03,CanSino
Argentina,2021-11-03,Moderna
Argentina,2021-11-03,Oxford/AstraZeneca
Argentina,2021-11-03,Pfizer/BioNTech
Argentina,2021-11-03,Sinopharm/Beijing
Argentina,2021-11-03,Sputnik V
Argentina,2021-11-04,CanSino
Argentina,2021-11-04,Moderna
Argentina,2021-11-04,Oxford/AstraZeneca
Argentina,2021-11-04,Pfizer/BioNTech
Argentina,2021-11-04,Sinopharm/Beijing
Argentina,2021-11-04,Sputnik V
Argentina,2021-11-05,CanSino
Argentina,2021-11-05,Moderna
Argentina,2021-11-05,Oxford/AstraZeneca
Argentina,2021-11-05,Pfizer/BioNTech
Argentina,2021-11-05,Sinopharm/Beijing
Argentina,2021-11-05,Sputnik V
Argentina,2021-11-06,CanSino
Argentina,2021-11-06,Moderna
Argentina,2021-11-06,Oxford/AstraZeneca
Argentina,2021-11-06,Pfizer/BioNTech
Argentina,2021-11-06,Sinopharm/Beijing
Argentina,2021-11-06,Sputnik V
Argentina,2021-11-07,CanSino
Argentina,2021-11-07,Moderna
Argentina,2021-11-07,Oxford/AstraZeneca
Argentina,2021-11-07,Pfizer/BioNTech
Argentina,2021-11-07,Sinopharm/Beijing
Argentina,2021-11-07,Sputnik V
Argentina,2021-11-08,CanSino
Argentina,2021-11-08,Moderna
Argentina,2021-11-08,Oxford/AstraZeneca
Argentina,2021-11-08,Pfizer/BioNTech
Argentina,2021-11-08,Sinopharm/Beijing
Argentina,2021-11-08,Sputnik V
Argentina,2021-11-09,CanSino
Argentina,2021-11-09,Moderna
Argentina,2021-11-09,Oxford/AstraZeneca
Argentina,2021-11-09,Pfizer/BioNTech
Argentina,2021-11-09,Sinopharm/Beijing
Argentina,2021-11-09,Sputnik V
Argentina,2021-11-10,CanSino
Argentina,2021-11-10,Moderna
Argentina,2021-11-10,Oxford/AstraZeneca
Argentina,2021-11-10,Pfizer/BioNTech
Argentina,2021-11-10,Sinopharm/Beijing
Argentina,2021-11-10,Sputnik V
Argentina,2021-11-11,CanSino
Argentina,2021-11-11,Moderna
Argentina,2021-11-11,Oxford/AstraZeneca
Argentina,2021-11-11,Pfizer/BioNTech
Argentina,2021-11-11,Sinopharm/Beijing
Argentina,2021-11-11,Sputnik V
Argentina,2021-11-12,CanSino
Argentina,2021-11-12,Moderna
Argentina,2021-11-12,Oxford/AstraZeneca
Argentina,2021-11-12,Pfizer/BioNTech
Argentina,2021-11-12,Sinopharm/Beijing
Argentina,2021-11-12,Sputnik V
Argentina,2021-11-13,CanSino
Argentina,2021-11-13,Moderna
Argentina,2021-11-13,Oxford/AstraZeneca
Argentina,2021-11-13,Pfizer/BioNTech
Argentina,2021-11-13,Sinopharm/Beijing
Argentina,2021-11-13,Sputnik V
Argentina,2021-11-14,CanSino
Argentina,2021-11-14,Moderna
Argentina,2021-11-14,Oxford/AstraZeneca
Argentina,2021-11-14,Pfizer/BioNTech
Argentina,2021-11-14,Sinopharm/Beijing
Argentina,2021-11-14,Sputnik V
Argentina,2021-11-15,CanSino
Argentina,2021-11-15,Moderna
Argentina,2021-11-15,Oxford/AstraZeneca
Argentina,2021-11-15,Pfizer/BioNTech
Argentina,2021-11-15,Sinopharm/Beijing
Argentina,2021-11-15,Sputnik V
Argentina,2021-11-16,CanSino
Argentina,2021-11-16,Moderna
Argentina,2021-11-16,Oxford/AstraZeneca
Argentina,2021-11-16,Pfizer/BioNTech
Argentina,2021-11-16,Sinopharm/Beijing
Argentina,2021-11-16,Sputnik V
Argentina,2021-11-17,CanSino
Argentina,2021-11-17,Moderna
Argentina,2021-11-17,Oxford/AstraZeneca
Argentina,2021-11-17,Pfizer/BioNTech
Argentina,2021-11-17,Sinopharm/Beijing
Argentina,2021-11-17,Sputnik V
Argentina,2021-11-18,CanSino
Argentina,2021-11-18,Moderna
Argentina,2021-11-18,Oxford/AstraZeneca
Argentina,2021-11-18,Pfizer/BioNTech
Argentina,2021-11-18,Sinopharm/Beijing
Argentina,2021-11-18,Sputnik V
Argentina,2021-11-19,CanSino
Argentina,2021-11-19,Moderna
Argentina,2021-11-19,Oxford/AstraZeneca
Argentina,2021-11-19,Pfizer/BioNTech
Argentina,2021-11-19,Sinopharm/Beijing
Argentina,2021-11-19,Sputnik V
Argentina,2021-11-20,CanSino
Argentina,2021-11-20,Moderna
Argentina,2021-11-20,Oxford/AstraZeneca
Argentina,2021-11-20,Pfizer/BioNTech
Argentina,2021-11-20,Sinopharm/Beijing
Argentina,2021-11-20,Sputnik V
Argentina,2021-11-21,CanSino
Argentina,2021-11-21,Moderna
Argentina,2021-11-21,Oxford/AstraZeneca
Argentina,2021-11-21,Pfizer/BioNTech
Argentina,2021-11-21,Sinopharm/Beijing
Argentina,2021-11-21,Sputnik V
Argentina,2021-11-22,CanSino
Argentina,2021-11-22,Moderna
Argentina,2021-11-22,Oxford/AstraZeneca
Argentina,2021-11-22,Pfizer/BioNTech
Argentina,2021-11-22,Sinopharm/Beijing
Argentina,2021-11-22,Sputnik V
Argentina,2021-11-23,CanSino
Argentina,2021-11-23,Moderna
Argentina,2021-11-23,Oxford/AstraZeneca
Argentina,2021-11-23,Pfizer/BioNTech
Argentina,2021-11-23,Sinopharm/Beijing
Argentina,2021-11-23,Sputnik V
Argentina,2021-11-24,CanSino
Argentina,2021-11-24,Moderna
Argentina,2021-11-24,Oxford/AstraZeneca
Argentina,2021-11-24,Pfizer/BioNTech
Argentina,2021-11-24,Sinopharm/Beijing
Argentina,2021-11-24,Sputnik V
Argentina,2021-11-25,CanSino
Argentina,2021-11-25,Moderna
Argentina,2021-11-25,Oxford/AstraZeneca
Argentina,2021-11-25,Pfizer/BioNTech
Argentina,2021-11-25,Sinopharm/Beijing
Argentina,2021-11-25,Sputnik V
Argentina,2021-11-26,CanSino
Argentina,2021-11-26,Moderna
Argentina,2021-11-26,Oxford/AstraZeneca
Argentina,2021-11-26,Pfizer/BioNTech
Argentina,2021-11-26,Sinopharm/Beijing
Argentina,2021-11-26,Sputnik V
Argentina,2021-11-27,CanSino
Argentina,2021-11-27,Moderna
Argentina,2021-11-27,Oxford/AstraZeneca
Argentina,2021-11-27,Pfizer/BioNTech
Argentina,2021-11-27,Sinopharm/Beijing
Argentina,2021-11-27,Sputnik V
Argentina,2021-11-28,CanSino
Argentina,2021-11-28,Moderna
Argentina,2021-11-28,Oxford/AstraZeneca
Argentina,2021-11-28,Pfizer/BioNTech
Argentina,2021-11-28,Sinopharm/Beijing
Argentina,2021-11-28,Sputnik V
Argentina,2021-11-29,CanSino
Argentina,2021-11-29,Moderna
Argentina,2021-11-29,Oxford/AstraZeneca
Argentina,2021-11-29,Pfizer/BioNTech
Argentina,2021-11-29,Sinopharm/Beijing
Argentina,2021-11-29,Sputnik V
Argentina,2021-11-30,CanSino
Argentina,2021-11-30,Moderna
Argentina,2021-11-30,Oxford/AstraZeneca
Argentina,2021-11-30,Pfizer/BioNTech
Argentina,2021-11-30,Sinopharm/Beijing
Argentina,2021-11-30,Sputnik V
Argentina,2021-12-01,CanSino
Argentina,2021-12-01,Moderna
Argentina,2021-12-01,Oxford/AstraZeneca
Argentina,2021-12-01,Pfizer/BioNTech
Argentina,2021-12-01,Sinopharm/Beijing
Argentina,2021-12-01,Sputnik V
Argentina,2021-12-02,CanSino
Argentina,2021-12-02,Moderna
Argentina,2021-12-02,Oxford/AstraZeneca
Argentina,2021-12-02,Pfizer/BioNTech
Argentina,2021-12-02,Sinopharm/Beijing
Argentina,2021-12-02,Sputnik V
Argentina,2021-12-03,CanSino
Argentina,2021-12-03,Moderna
Argentina,2021-12-03,Oxford/AstraZeneca
Argentina,2021-12-03,Pfizer/BioNTech
Argentina,2021-12-03,Sinopharm/Beijing
Argentina,2021-12-03,Sputnik V
Argentina,2021-12-04,CanSino
Argentina,2021-12-04,Moderna
Argentina,2021-12-04,Oxford/AstraZeneca
Argentina,2021-12-04,Pfizer/BioNTech
Argentina,2021-12-04,Sinopharm/Beijing
Argentina,2021-12-04,Sputnik V
Argentina,2021-12-05,CanSino
Argentina,2021-12-05,Moderna
Argentina,2021-12-05,Oxford/AstraZeneca
Argentina,2021-12-05,Pfizer/BioNTech
Argentina,2021-12-05,Sinopharm/Beijing
Argentina,2021-12-05,Sputnik V
Argentina,2021-12-06,CanSino
Argentina,2021-12-06,Moderna
Argentina,2021-12-06,Oxford/AstraZeneca
Argentina,2021-12-06,Pfizer/BioNTech
Argentina,2021-12-06,Sinopharm/Beijing
Argentina,2021-12-06,Sputnik V
Argentina,2021-12-07,CanSino
Argentina,2021-12-07,Moderna
Argentina,2021-12-07,Oxford/AstraZeneca
Argentina,2021-12-07,Pfizer/BioNTech
Argentina,2021-12-07,Sinopharm/Beijing
Argentina,2021-12-07,Sputnik V
Argentina,2021-12-08,CanSino
Argentina,2021-12-08,Moderna
Argentina,2021-12-08,Oxford/AstraZeneca
Argentina,2021-12-08,Pfizer/BioNTech
Argentina,2021-12-08,Sinopharm/Beijing
Argentina,2021-12-08,Sputnik V
Argentina,2021-12-09,CanSino
Argentina,2021-12-09,Moderna
Argentina,2021-12-09,Oxford/AstraZeneca
Argentina,2021-12-09,Pfizer/BioNTech
Argentina,2021-12-09,Sinopharm/Beijing
Argentina,2021-12-09,Sputnik V
Argentina,2021-12-10,CanSino
Argentina,2021-12-10,Moderna
Argentina,2021-12-10,Oxford/AstraZeneca
Argentina,2021-12-10,Pfizer/BioNTech
Argentina,2021-12-10,Sinopharm/Beijing
Argentina,2021-12-10,Sputnik V
Argentina,2021-12-11,CanSino
Argentina,2021-12-11,Moderna
Argentina,2021-12-11,Oxford/AstraZeneca
Argentina,2021-12-11,Pfizer/BioNTech
Argentina,2021-12-11,Sinopharm/Beijing
Argentina,2021-12-11,Sputnik V
Argentina,2021-12-12,CanSino
Argentina,2021-12-12,Moderna
Argentina,2021-12-12,Oxford/AstraZeneca
Argentina,2021-12-12,Pfizer/BioNTech
Argentina,2021-12-12,Sinopharm/Beijing
Argentina,2021-12-12,Sputnik V
Argentina,2021-12-13,CanSino
Argentina,2021-12-13,Moderna
Argentina,2021-12-13,Oxford/AstraZeneca
Argentina,2021-12-13,Pfizer/BioNTech
Argentina,2021-12-13,Sinopharm/Beijing
Argentina,2021-12-13,Sputnik V
Argentina,2021-12-14,CanSino
Argentina,2021-12-14,Moderna
Argentina,2021-12-14,Oxford/AstraZeneca
Argentina,2021-12-14,Pfizer/BioNTech
Argentina,2021-12-14,Sinopharm/Beijing
Argentina,2021-12-14,Sputnik V
Argentina,2021-12-15,CanSino
Argentina,2021-12-15,Moderna
Argentina,2021-12-15,Oxford/AstraZeneca
Argentina,2021-12-15,Pfizer/BioNTech
Argentina,2021-12-15,Sinopharm/Beijing
Argentina,2021-12-15,Sputnik V
Argentina,2021-12-16,CanSino
Argentina,2021-12-16,Moderna
Argentina,2021-12-16,Oxford/AstraZeneca
Argentina,2021-12-16,Pfizer/BioNTech
Argentina,2021-12-16,Sinopharm/Beijing
Argentina,2021-12-16,Sputnik V
Argentina,2021-12-17,CanSino
Argentina,2021-12-17,Moderna
Argentina,2021-12-17,Oxford/AstraZeneca
Argentina,2021-12-17,Pfizer/BioNTech
Argentina,2021-12-17,Sinopharm/Beijing
Argentina,2021-12-17,Sputnik V
Argentina,2021-12-18,CanSino
Argentina,2021-12-18,Moderna
Argentina,2021-12-18,Oxford/AstraZeneca
Argentina,2021-12-18,Pfizer/BioNTech
Argentina,2021-12-18,Sinopharm/Beijing
Argentina,2021-12-18,Sputnik V
Argentina,2021-12-19,CanSino
Argentina,2021-12-19,Moderna
Argentina,2021-12-19,Oxford/AstraZeneca
Argentina,2021-12-19,Pfizer/BioNTech
Argentina,2021-12-19,Sinopharm/Beijing
Argentina,2021-12-19,Sputnik V
Argentina,2021-12-20,CanSino
Argentina,2021-12-20,Moderna
Argentina,2021-12-20,Oxford/AstraZeneca
Argentina,2021-12-20,Pfizer/BioNTech
Argentina,2021-12-20,Sinopharm/Beijing
Argentina,2021-12-20,Sputnik V
Argentina,2021-12-21,CanSino
Argentina,2021-12-21,Moderna
Argentina,2021-12-21,Oxford/AstraZeneca
Argentina,2021-12-21,Pfizer/BioNTech
Argentina,2021-12-21,Sinopharm/Beijing
Argentina,2021-12-21,Sputnik V
Argentina,2021-12-22,CanSino
Argentina,2021-12-22,Moderna
Argentina,2021-12-22,Oxford/AstraZeneca
Argentina,2021-12-22,Pfizer/BioNTech
Argentina,2021-12-22,Sinopharm/Beijing
Argentina,2021-12-22,Sputnik V
Argentina,2021-12-23,CanSino
Argentina,2021-12-23,Moderna
Argentina,2021-12-23,Oxford/AstraZeneca
Argentina,2021-12-23,Pfizer/BioNTech
Argentina,2021-12-23,Sinopharm/Beijing
Argentina,2021-12-23,Sputnik V
